NAME,BRAND,OPENED_ON,CLOSED_ON,ADDRESS,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_CODE_2022,COUNTY,CURRENT_QUARTER,CURRENT_QUARTER_START,AGE_QUARTERS,CLOSED_NEXT_QUARTER
T-mobile Store,T-Mobile,2020-08-01,2021-02-01,2850 N Broadway St Ste 104,41.934386,-87.644462,517312,517112,Cook County,2021Q1,2021-01-01,2,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2021Q4,2021-10-01,0,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2022Q1,2022-01-01,1,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2022Q2,2022-04-01,2,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2022Q3,2022-07-01,3,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2022Q4,2022-10-01,4,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2023Q1,2023-01-01,5,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2023Q2,2023-04-01,6,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2023Q3,2023-07-01,7,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2023Q4,2023-10-01,8,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2024Q1,2024-01-01,9,0
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2024Q2,2024-04-01,10,1
Lifestance Health,Lifestance Health,2021-11-01,2024-09-01,2500 W Reynolds St Ste 210,40.87099,-88.679583,621330,621330,Livingston County,2024Q3,2024-07-01,11,0
5 Star Quality Care,5 Star Quality Care,2021-09-01,2021-10-01,1373 Dadrian Professional Park,38.927699,-90.208308,623312,623312,Madison County,2021Q3,2021-07-01,0,1
Phillips 66,Phillips 66,2023-02-01,2023-04-01,3425 Missouri Ave,38.731688,-90.13762,447110,457110,Madison County,2023Q1,2023-01-01,0,1
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2024Q1,2024-01-01,0,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2024Q2,2024-04-01,1,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2024Q3,2024-07-01,2,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2024Q4,2024-10-01,3,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2025Q1,2025-01-01,4,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2025Q2,2025-04-01,5,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2025Q3,2025-07-01,6,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2025Q4,2025-10-01,7,0
Valvoline,Valvoline,2024-03-01,,1904 S Banker St,39.103996,-88.546468,811198,811198,Effingham County,2026Q1,2026-01-01,8,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2024Q3,2024-07-01,0,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2024Q4,2024-10-01,1,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2025Q1,2025-01-01,2,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2025Q2,2025-04-01,3,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2025Q3,2025-07-01,4,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2025Q4,2025-10-01,5,0
Shell Oil,Shell Oil,2024-09-01,,1779 Sequoia Rd,41.758488,-88.186042,447110,457110,DuPage County,2026Q1,2026-01-01,6,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2021Q4,2021-10-01,0,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2022Q1,2022-01-01,1,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2022Q2,2022-04-01,2,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2022Q3,2022-07-01,3,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2022Q4,2022-10-01,4,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2023Q1,2023-01-01,5,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2023Q2,2023-04-01,6,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2023Q3,2023-07-01,7,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2023Q4,2023-10-01,8,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2024Q1,2024-01-01,9,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2024Q2,2024-04-01,10,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2024Q3,2024-07-01,11,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2024Q4,2024-10-01,12,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2025Q1,2025-01-01,13,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2025Q2,2025-04-01,14,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2025Q3,2025-07-01,15,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2025Q4,2025-10-01,16,0
Joe & The Juice,Joe & The Juice,2021-12-01,,233 S Wacker Dr,41.878626,-87.636182,722515,722515,Cook County,2026Q1,2026-01-01,17,0
Valvoline Express Care,Valvoline Express Care,2026-02-01,,429 Walnut St,38.744526,-89.68066,811198,811198,Madison County,2026Q1,2026-01-01,0,0
Raymond James Financial,Raymond James Financial,2025-10-01,,300 S Prairie St,38.908244,-90.040907,523930,523940,Madison County,2025Q4,2025-10-01,0,0
Raymond James Financial,Raymond James Financial,2025-10-01,,300 S Prairie St,38.908244,-90.040907,523930,523940,Madison County,2026Q1,2026-01-01,1,0
Visiting Angels,Visiting Angels,2026-02-01,,2249 W Irving Park Rd,41.953795,-87.685531,624120,624120,Cook County,2026Q1,2026-01-01,0,0
Stan's Donuts,Stan's Donuts,2025-05-01,,25 Waukegan Rd,42.056096,-87.79743,722513,722513,Cook County,2025Q2,2025-04-01,0,0
Stan's Donuts,Stan's Donuts,2025-05-01,,25 Waukegan Rd,42.056096,-87.79743,722513,722513,Cook County,2025Q3,2025-07-01,1,0
Stan's Donuts,Stan's Donuts,2025-05-01,,25 Waukegan Rd,42.056096,-87.79743,722513,722513,Cook County,2025Q4,2025-10-01,2,0
Stan's Donuts,Stan's Donuts,2025-05-01,,25 Waukegan Rd,42.056096,-87.79743,722513,722513,Cook County,2026Q1,2026-01-01,3,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2022Q1,2022-01-01,0,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2022Q2,2022-04-01,1,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2022Q3,2022-07-01,2,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2022Q4,2022-10-01,3,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2023Q1,2023-01-01,4,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2023Q2,2023-04-01,5,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2023Q3,2023-07-01,6,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2023Q4,2023-10-01,7,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2024Q1,2024-01-01,8,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2024Q2,2024-04-01,9,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2024Q3,2024-07-01,10,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2024Q4,2024-10-01,11,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2025Q1,2025-01-01,12,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2025Q2,2025-04-01,13,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2025Q3,2025-07-01,14,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2025Q4,2025-10-01,15,0
Extra Space Storage,Extra Space Storage,2022-01-01,,25 Long Acre Dr,38.585971,-89.988469,531130,531130,St. Clair County,2026Q1,2026-01-01,16,0
Dairy Queen Food And Treat,Dairy Queen,2025-04-01,,127 E Ashland St,40.624773,-89.463089,722513,722513,Tazewell County,2025Q2,2025-04-01,0,0
Dairy Queen Food And Treat,Dairy Queen,2025-04-01,,127 E Ashland St,40.624773,-89.463089,722513,722513,Tazewell County,2025Q3,2025-07-01,1,0
Dairy Queen Food And Treat,Dairy Queen,2025-04-01,,127 E Ashland St,40.624773,-89.463089,722513,722513,Tazewell County,2025Q4,2025-10-01,2,0
Dairy Queen Food And Treat,Dairy Queen,2025-04-01,,127 E Ashland St,40.624773,-89.463089,722513,722513,Tazewell County,2026Q1,2026-01-01,3,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2022Q3,2022-07-01,0,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2022Q4,2022-10-01,1,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2023Q1,2023-01-01,2,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2023Q2,2023-04-01,3,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2023Q3,2023-07-01,4,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2023Q4,2023-10-01,5,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2024Q1,2024-01-01,6,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2024Q2,2024-04-01,7,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2024Q3,2024-07-01,8,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2024Q4,2024-10-01,9,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2025Q1,2025-01-01,10,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2025Q2,2025-04-01,11,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2025Q3,2025-07-01,12,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2025Q4,2025-10-01,13,0
Old National Bank,Old National Bank,2022-07-01,,12015 Western Ave,41.674912,-87.680248,522110,522110,Cook County,2026Q1,2026-01-01,14,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2021Q3,2021-07-01,0,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2021Q4,2021-10-01,1,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2022Q1,2022-01-01,2,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2022Q2,2022-04-01,3,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2022Q3,2022-07-01,4,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2022Q4,2022-10-01,5,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2023Q1,2023-01-01,6,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2023Q2,2023-04-01,7,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2023Q3,2023-07-01,8,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2023Q4,2023-10-01,9,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2024Q1,2024-01-01,10,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2024Q2,2024-04-01,11,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2024Q3,2024-07-01,12,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2024Q4,2024-10-01,13,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2025Q1,2025-01-01,14,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2025Q2,2025-04-01,15,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2025Q3,2025-07-01,16,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2025Q4,2025-10-01,17,0
Mobil,Mobil,2021-08-01,,352 S Bolingbrook Dr,41.688904,-88.067586,447110,457110,Will County,2026Q1,2026-01-01,18,0
AMITA Health,AMITA Health,2021-06-01,2022-04-01,1555 N Barrington Rd Bldg 1 Ste 335,42.052993,-88.141041,621111,621111,Cook County,2021Q2,2021-04-01,0,0
AMITA Health,AMITA Health,2021-06-01,2022-04-01,1555 N Barrington Rd Bldg 1 Ste 335,42.052993,-88.141041,621111,621111,Cook County,2021Q3,2021-07-01,1,0
AMITA Health,AMITA Health,2021-06-01,2022-04-01,1555 N Barrington Rd Bldg 1 Ste 335,42.052993,-88.141041,621111,621111,Cook County,2021Q4,2021-10-01,2,0
AMITA Health,AMITA Health,2021-06-01,2022-04-01,1555 N Barrington Rd Bldg 1 Ste 335,42.052993,-88.141041,621111,621111,Cook County,2022Q1,2022-01-01,3,1
Gap Factory Store,Gap,2025-07-01,,17 N State St,41.882688,-87.627385,448140,458110,Cook County,2025Q3,2025-07-01,0,0
Gap Factory Store,Gap,2025-07-01,,17 N State St,41.882688,-87.627385,448140,458110,Cook County,2025Q4,2025-10-01,1,0
Gap Factory Store,Gap,2025-07-01,,17 N State St,41.882688,-87.627385,448140,458110,Cook County,2026Q1,2026-01-01,2,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2023Q2,2023-04-01,0,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2023Q3,2023-07-01,1,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2023Q4,2023-10-01,2,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2024Q1,2024-01-01,3,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2024Q2,2024-04-01,4,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2024Q3,2024-07-01,5,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2024Q4,2024-10-01,6,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2025Q1,2025-01-01,7,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2025Q2,2025-04-01,8,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2025Q3,2025-07-01,9,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2025Q4,2025-10-01,10,0
pOpshelf,pOpshelf,2023-06-01,,3060 Route 34,41.695597,-88.317608,452319,455219,Kendall County,2026Q1,2026-01-01,11,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2024Q1,2024-01-01,0,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2024Q2,2024-04-01,1,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2024Q3,2024-07-01,2,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2024Q4,2024-10-01,3,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2025Q1,2025-01-01,4,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2025Q2,2025-04-01,5,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2025Q3,2025-07-01,6,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2025Q4,2025-10-01,7,0
Country Financial,Country Financial,2024-03-01,,3008 Gill St,40.500955,-88.924995,523110,523150,McLean County,2026Q1,2026-01-01,8,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2022Q4,2022-10-01,0,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2023Q1,2023-01-01,1,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2023Q2,2023-04-01,2,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2023Q3,2023-07-01,3,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2023Q4,2023-10-01,4,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2024Q1,2024-01-01,5,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2024Q2,2024-04-01,6,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2024Q3,2024-07-01,7,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2024Q4,2024-10-01,8,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2025Q1,2025-01-01,9,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2025Q2,2025-04-01,10,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2025Q3,2025-07-01,11,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2025Q4,2025-10-01,12,0
Jersey Mike's,Jersey Mike's,2022-10-01,,1000 W Fayette Ave,39.120685,-88.55416,722513,722513,Effingham County,2026Q1,2026-01-01,13,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2022Q4,2022-10-01,0,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2023Q1,2023-01-01,1,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2023Q2,2023-04-01,2,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2023Q3,2023-07-01,3,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2023Q4,2023-10-01,4,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2024Q1,2024-01-01,5,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2024Q2,2024-04-01,6,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2024Q3,2024-07-01,7,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2024Q4,2024-10-01,8,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2025Q1,2025-01-01,9,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2025Q2,2025-04-01,10,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2025Q3,2025-07-01,11,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2025Q4,2025-10-01,12,0
Country Financial,Country Financial,2022-12-01,,9140 Broadway Ave Ste 100,41.828507,-87.850815,523110,523150,Cook County,2026Q1,2026-01-01,13,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2022Q3,2022-07-01,0,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2022Q4,2022-10-01,1,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2023Q1,2023-01-01,2,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2023Q2,2023-04-01,3,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2023Q3,2023-07-01,4,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2023Q4,2023-10-01,5,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2024Q1,2024-01-01,6,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2024Q2,2024-04-01,7,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2024Q3,2024-07-01,8,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2024Q4,2024-10-01,9,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2025Q1,2025-01-01,10,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2025Q2,2025-04-01,11,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2025Q3,2025-07-01,12,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2025Q4,2025-10-01,13,0
Hollywood Feed,Hollywood Feed,2022-08-01,,775 Waukegan Rd,42.166959,-87.84508,453910,459910,Lake County,2026Q1,2026-01-01,14,0
Prime Healthcare,Prime Healthcare,2025-03-01,,800 Austin St Ste 563,42.024662,-87.683876,621111,621111,Cook County,2025Q1,2025-01-01,0,0
Prime Healthcare,Prime Healthcare,2025-03-01,,800 Austin St Ste 563,42.024662,-87.683876,621111,621111,Cook County,2025Q2,2025-04-01,1,0
